0	46.77	48.607	49.884	51.161	52.998
1	46.943	48.782	50.06	51.338	53.177
2	47.117	48.957	50.236	51.515	53.355
3	47.291	49.132	50.412	51.692	53.533
4	47.464	49.307	50.588	51.868	53.711
5	47.637	49.482	50.764	52.045	53.89
6	47.811	49.656	50.939	52.222	54.068
7	47.985	49.832	51.115	52.399	54.245
8	48.158	50.006	51.291	52.576	54.424
9	48.332	50.181	51.467	52.752	54.602
10	48.506	50.356	51.643	52.929	54.78
11	48.68	50.532	51.819	53.106	54.957
12	48.854	50.707	51.994	53.282	55.135
13	49.028	50.882	52.17	53.459	55.313
14	49.202	51.057	52.346	53.636	55.491
15	49.35	51.207	52.498	53.788	55.645
16	49.497	51.357	52.649	53.941	55.8
17	49.644	51.505	52.799	54.093	55.954
18	49.789	51.653	52.948	54.244	56.107
19	49.934	51.8	53.097	54.393	56.259
20	50.078	51.946	53.244	54.542	56.41
21	50.221	52.091	53.391	54.69	56.56
22	50.363	52.235	53.536	54.837	56.709
23	50.504	52.378	53.681	54.983	56.857
24	50.644	52.52	53.824	55.128	57.004
25	50.783	52.661	53.966	55.272	57.15
26	50.921	52.801	54.108	55.415	57.295
27	51.058	52.94	54.249	55.557	57.439
28	51.194	53.078	54.388	55.698	57.582
29	51.329	53.216	54.527	55.838	57.724
30	51.464	53.352	54.665	55.977	57.865
31	51.598	53.488	54.801	56.115	58.005
32	51.73	53.622	54.937	56.252	58.144
33	51.861	53.755	55.071	56.388	58.282
34	51.991	53.887	55.205	56.523	58.418
35	52.121	54.018	55.337	56.656	58.554
36	52.249	54.148	55.469	56.789	58.689
37	52.376	54.278	55.599	56.921	58.822
38	52.502	54.405	55.729	57.052	58.955
39	52.627	54.533	55.857	57.181	59.086
40	52.752	54.659	55.984	57.31	59.216
41	52.875	54.784	56.11	57.437	59.346
42	52.997	54.908	56.236	57.564	59.474
43	53.119	55.031	56.36	57.689	59.601
44	53.239	55.153	56.483	57.814	59.728
45	53.358	55.274	56.606	57.937	59.853
46	53.477	55.394	56.727	58.06	59.977
47	53.594	55.513	56.847	58.181	60.1
48	53.71	55.631	56.967	58.302	60.223
49	53.827	55.749	57.085	58.421	60.343
50	53.941	55.865	57.203	58.54	60.464
51	54.055	55.981	57.319	58.658	60.583
52	54.168	56.095	57.435	58.775	60.702
53	54.28	56.209	57.55	58.89	60.819
54	54.391	56.322	57.664	59.006	60.936
55	54.502	56.434	57.777	59.12	61.052
56	54.611	56.545	57.889	59.233	61.166
57	54.72	56.655	58	59.345	61.28
58	54.829	56.765	58.111	59.457	61.393
59	54.935	56.873	58.221	59.568	61.506
60	55.042	56.982	58.33	59.678	61.618
61	55.148	57.089	58.438	59.788	61.729
62	55.253	57.196	58.546	59.897	61.84
63	55.358	57.302	58.654	60.005	61.949
64	55.463	57.408	58.76	60.113	62.058
65	55.566	57.513	58.866	60.22	62.167
66	55.669	57.617	58.972	60.326	62.275
67	55.771	57.721	59.077	60.432	62.382
68	55.873	57.824	59.181	60.537	62.489
69	55.974	57.927	59.284	60.642	62.595
70	56.074	58.028	59.387	60.746	62.701
71	56.174	58.13	59.489	60.849	62.805
72	56.273	58.23	59.591	60.952	62.909
73	56.371	58.33	59.692	61.054	63.013
74	56.469	58.43	59.792	61.155	63.116
75	56.567	58.529	59.892	61.255	63.217
76	56.664	58.627	59.991	61.355	63.318
77	56.76	58.724	60.089	61.455	63.419
78	56.855	58.821	60.187	61.554	63.52
79	56.95	58.917	60.284	61.652	63.619
80	57.044	59.012	60.381	61.749	63.718
81	57.137	59.107	60.477	61.846	63.816
82	57.23	59.202	60.572	61.942	63.914
83	57.323	59.295	60.667	62.038	64.01
84	57.414	59.388	60.761	62.133	64.107
85	57.506	59.481	60.854	62.227	64.202
86	57.596	59.573	60.947	62.32	64.297
87	57.685	59.664	61.039	62.414	64.392
88	57.775	59.754	61.13	62.506	64.486
89	57.864	59.844	61.221	62.598	64.579
90	57.952	59.934	61.312	62.689	64.671
91	58.039	60.023	61.401	62.78	64.763
92	58.126	60.111	61.49	62.87	64.854
93	58.213	60.199	61.579	62.959	64.945
94	58.298	60.286	61.667	63.048	65.036
95	58.384	60.372	61.754	63.136	65.125
96	58.468	60.458	61.841	63.224	65.214
97	58.553	60.544	61.927	63.311	65.302
98	58.636	60.628	62.013	63.398	65.39
99	58.719	60.713	62.098	63.484	65.477
100	58.801	60.796	62.183	63.569	65.564
101	58.884	60.879	62.267	63.654	65.649
102	58.965	60.962	62.35	63.738	65.735
103	59.046	61.044	62.433	63.821	65.82
104	59.126	61.125	62.515	63.905	65.904
105	59.205	61.206	62.597	63.987	65.988
106	59.285	61.287	62.678	64.069	66.071
107	59.363	61.366	62.758	64.151	66.154
108	59.441	61.445	62.838	64.232	66.236
109	59.519	61.524	62.918	64.312	66.317
110	59.596	61.602	62.997	64.391	66.398
111	59.672	61.68	63.075	64.471	66.478
112	59.748	61.757	63.153	64.55	66.558
113	59.823	61.834	63.231	64.628	66.638
114	59.899	61.91	63.308	64.705	66.716
115	59.974	61.985	63.384	64.782	66.794
116	60.048	62.061	63.46	64.859	66.872
117	60.121	62.135	63.535	64.935	66.949
118	60.194	62.209	63.61	65.011	67.026
119	60.266	62.283	63.684	65.086	67.102
120	60.338	62.356	63.758	65.16	67.178
121	60.41	62.428	63.831	65.234	67.253
122	60.481	62.5	63.904	65.308	67.328
123	60.551	62.572	63.977	65.381	67.402
124	60.621	62.643	64.048	65.454	67.475
125	60.691	62.714	64.12	65.526	67.548
126	60.76	62.784	64.191	65.597	67.621
127	60.829	62.854	64.261	65.668	67.693
128	60.897	62.923	64.331	65.739	67.765
129	60.965	62.992	64.401	65.809	67.836
130	61.033	63.06	64.47	65.879	67.907
131	61.1	63.128	64.538	65.948	67.977
132	61.166	63.196	64.607	66.018	68.048
133	61.232	63.263	64.674	66.086	68.117
134	61.298	63.33	64.742	66.154	68.186
135	61.363	63.396	64.809	66.222	68.254
136	61.429	63.462	64.876	66.289	68.322
137	61.492	63.527	64.942	66.356	68.391
138	61.557	63.593	65.007	66.422	68.458
139	61.621	63.658	65.073	66.488	68.525
140	61.685	63.722	65.138	66.554	68.591
141	61.747	63.786	65.203	66.62	68.658
142	61.81	63.85	65.267	66.685	68.724
143	61.873	63.913	65.331	66.749	68.789
144	61.934	63.976	65.395	66.814	68.855
145	61.996	64.038	65.458	66.877	68.919
146	62.057	64.1	65.521	66.941	68.985
147	62.118	64.163	65.583	67.004	69.048
148	62.18	64.224	65.646	67.067	69.112
149	62.239	64.285	65.708	67.13	69.176
150	62.3	64.346	65.769	67.192	69.238
151	62.359	64.407	65.83	67.254	69.302
152	62.419	64.467	65.891	67.315	69.364
153	62.477	64.527	65.952	67.377	69.426
154	62.536	64.587	66.012	67.437	69.488
155	62.594	64.646	66.072	67.498	69.55
156	62.653	64.705	66.132	67.558	69.61
157	62.71	64.764	66.191	67.618	69.672
158	62.767	64.822	66.25	67.678	69.733
159	62.825	64.88	66.309	67.737	69.793
160	62.882	64.938	66.367	67.797	69.853
161	62.939	64.996	66.426	67.855	69.912
162	62.995	65.053	66.484	67.914	69.972
163	63.051	65.11	66.541	67.972	70.032
164	63.107	65.167	66.599	68.03	70.09
165	63.163	65.223	66.656	68.088	70.149
166	63.218	65.279	66.713	68.146	70.207
167	63.273	65.336	66.769	68.203	70.265
168	63.328	65.391	66.825	68.26	70.323
169	63.382	65.447	66.882	68.316	70.381
170	63.436	65.502	66.937	68.373	70.439
171	63.49	65.557	66.993	68.429	70.496
172	63.545	65.612	67.048	68.485	70.552
173	63.598	65.666	67.104	68.541	70.609
174	63.651	65.72	67.158	68.597	70.666
175	63.704	65.774	67.213	68.652	70.722
176	63.757	65.828	67.268	68.707	70.778
177	63.811	65.882	67.322	68.762	70.833
178	63.863	65.935	67.376	68.817	70.889
179	63.915	65.989	67.43	68.871	70.945
180	63.967	66.042	67.484	68.926	71
181	64.019	66.094	67.537	68.98	71.055
182	64.071	66.147	67.59	69.034	71.11
183	64.122	66.199	67.644	69.088	71.165
184	64.173	66.252	67.696	69.141	71.22
185	64.224	66.304	67.749	69.194	71.274
186	64.275	66.356	67.802	69.248	71.328
187	64.326	66.407	67.854	69.301	71.382
188	64.377	66.459	67.906	69.354	71.436
189	64.427	66.51	67.958	69.406	71.489
190	64.477	66.561	68.01	69.459	71.543
191	64.527	66.613	68.062	69.511	71.596
192	64.577	66.663	68.113	69.563	71.649
193	64.627	66.714	68.165	69.615	71.702
194	64.677	66.765	68.216	69.667	71.755
195	64.726	66.815	68.267	69.719	71.807
196	64.776	66.865	68.318	69.77	71.86
197	64.824	66.915	68.369	69.822	71.913
198	64.873	66.965	68.419	69.873	71.965
199	64.922	67.015	68.47	69.924	72.017
200	64.971	67.064	68.52	69.975	72.069
201	65.019	67.114	68.57	70.026	72.12
202	65.068	67.163	68.62	70.076	72.172
203	65.115	67.212	68.67	70.127	72.224
204	65.163	67.261	68.72	70.178	72.276
205	65.212	67.31	68.769	70.228	72.327
206	65.26	67.359	68.819	70.278	72.377
207	65.306	67.407	68.868	70.328	72.429
208	65.354	67.456	68.917	70.378	72.48
209	65.402	67.505	68.966	70.428	72.53
210	65.45	67.553	69.015	70.477	72.581
211	65.496	67.601	69.064	70.527	72.632
212	65.543	67.649	69.113	70.577	72.682
213	65.591	67.697	69.162	70.626	72.732
214	65.637	67.745	69.21	70.675	72.783
215	65.684	67.793	69.258	70.724	72.833
216	65.731	67.84	69.307	70.773	72.883
217	65.776	67.887	69.355	70.822	72.934
218	65.823	67.935	69.403	70.871	72.983
219	65.869	67.982	69.451	70.92	73.034
220	65.915	68.029	69.499	70.969	73.083
221	65.962	68.077	69.547	71.017	73.132
222	66.007	68.123	69.595	71.066	73.182
223	66.053	68.17	69.642	71.114	73.231
224	66.098	68.217	69.69	71.162	73.281
225	66.144	68.264	69.737	71.21	73.33
226	66.189	68.31	69.784	71.259	73.379
227	66.235	68.357	69.832	71.306	73.428
228	66.28	68.403	69.879	71.354	73.477
229	66.326	68.45	69.926	71.402	73.526
230	66.37	68.496	69.973	71.45	73.575
231	66.416	68.542	70.02	71.497	73.623
232	66.46	68.588	70.067	71.545	73.673
233	66.506	68.634	70.113	71.592	73.721
234	66.55	68.68	70.16	71.64	73.77
235	66.595	68.726	70.206	71.687	73.817
236	66.639	68.771	70.253	71.735	73.866
237	66.685	68.817	70.299	71.782	73.914
238	66.729	68.862	70.346	71.829	73.963
239	66.773	68.908	70.392	71.876	74.011
240	66.818	68.954	70.438	71.923	74.059
241	66.861	68.999	70.484	71.97	74.107
242	66.905	69.044	70.53	72.017	74.156
243	66.95	69.089	70.576	72.064	74.203
244	66.993	69.134	70.622	72.11	74.251
245	67.038	69.18	70.668	72.157	74.298
246	67.082	69.225	70.714	72.204	74.347
247	67.125	69.269	70.76	72.25	74.395
248	67.169	69.315	70.806	72.296	74.442
249	67.213	69.359	70.851	72.343	74.489
250	67.256	69.404	70.897	72.39	74.537
251	67.299	69.448	70.942	72.436	74.585
252	67.343	69.493	70.988	72.482	74.632
253	67.386	69.538	71.033	72.528	74.68
254	67.429	69.582	71.078	72.575	74.727
255	67.472	69.626	71.124	72.621	74.775
256	67.516	69.671	71.169	72.666	74.821
257	67.559	69.715	71.214	72.712	74.868
258	67.602	69.759	71.259	72.758	74.916
259	67.645	69.803	71.304	72.804	74.963
260	67.688	69.848	71.349	72.85	75.009
261	67.731	69.892	71.394	72.896	75.056
262	67.773	69.936	71.439	72.941	75.104
263	67.816	69.979	71.483	72.987	75.151
264	67.858	70.023	71.528	73.033	75.197
265	67.902	70.067	71.573	73.078	75.243
266	67.944	70.111	71.617	73.123	75.29
267	67.986	70.155	71.662	73.169	75.337
268	68.028	70.198	71.706	73.214	75.384
269	68.071	70.241	71.75	73.259	75.43
270	68.113	70.285	71.795	73.305	75.477
271	68.155	70.328	71.839	73.35	75.523
272	68.197	70.371	71.883	73.395	75.57
273	68.24	70.415	71.927	73.439	75.615
274	68.281	70.458	71.971	73.485	75.661
275	68.323	70.501	72.015	73.529	75.708
276	68.365	70.544	72.059	73.574	75.754
277	68.407	70.587	72.103	73.619	75.8
278	68.448	70.63	72.147	73.664	75.846
279	68.49	70.673	72.191	73.709	75.892
280	68.531	70.716	72.235	73.753	75.938
281	68.573	70.759	72.278	73.798	75.984
282	68.614	70.801	72.322	73.842	76.03
283	68.655	70.844	72.366	73.887	76.076
284	68.696	70.887	72.409	73.931	76.121
285	68.738	70.929	72.452	73.976	76.167
286	68.779	70.972	72.496	74.02	76.213
287	68.82	71.014	72.539	74.064	76.258
288	68.861	71.056	72.582	74.108	76.303
289	68.902	71.098	72.625	74.152	76.349
290	68.943	71.141	72.668	74.196	76.394
291	68.984	71.183	72.712	74.24	76.439
292	69.024	71.225	72.754	74.284	76.485
293	69.065	71.267	72.797	74.328	76.53
294	69.106	71.309	72.84	74.372	76.575
295	69.146	71.351	72.883	74.415	76.62
296	69.187	71.393	72.926	74.459	76.665
297	69.227	71.434	72.968	74.502	76.709
298	69.268	71.476	73.011	74.546	76.754
299	69.307	71.517	73.054	74.59	76.8
300	69.347	71.559	73.096	74.633	76.845
301	69.387	71.6	73.138	74.677	76.889
302	69.428	71.642	73.181	74.72	76.934
303	69.468	71.683	73.223	74.763	76.978
304	69.508	71.724	73.265	74.806	77.023
305	69.548	71.766	73.308	74.849	77.067
306	69.588	71.807	73.35	74.892	77.112
307	69.626	71.848	73.392	74.936	77.157
308	69.666	71.889	73.434	74.979	77.201
309	69.706	71.93	73.476	75.021	77.245
310	69.746	71.971	73.518	75.064	77.289
311	69.786	72.012	73.559	75.107	77.333
312	69.825	72.053	73.601	75.15	77.377
313	69.864	72.093	73.643	75.193	77.422
314	69.903	72.134	73.685	75.235	77.466
315	69.943	72.175	73.726	75.278	77.51
316	69.982	72.215	73.768	75.32	77.553
317	70.021	72.256	73.809	75.362	77.597
318	70.059	72.296	73.851	75.405	77.642
319	70.099	72.336	73.892	75.447	77.685
320	70.138	72.377	73.933	75.49	77.729
321	70.177	72.417	73.975	75.532	77.772
322	70.215	72.457	74.016	75.574	77.817
323	70.254	72.497	74.057	75.616	77.86
324	70.293	72.538	74.098	75.658	77.903
325	70.332	72.578	74.139	75.7	77.946
326	70.369	72.617	74.18	75.743	77.991
327	70.408	72.657	74.221	75.784	78.034
328	70.447	72.698	74.262	75.826	78.077
329	70.485	72.737	74.303	75.868	78.121
330	70.523	72.777	74.343	75.91	78.163
331	70.562	72.817	74.384	75.951	78.206
332	70.6	72.856	74.425	75.993	78.249
333	70.638	72.896	74.465	76.035	78.293
334	70.676	72.935	74.506	76.076	78.336
335	70.715	72.975	74.546	76.118	78.378
336	70.752	73.014	74.587	76.159	78.422
337	70.79	73.054	74.627	76.201	78.464
338	70.828	73.093	74.668	76.242	78.507
339	70.865	73.132	74.708	76.284	78.55
340	70.903	73.172	74.748	76.325	78.593
341	70.942	73.211	74.788	76.366	78.635
342	70.978	73.25	74.829	76.407	78.679
343	71.017	73.289	74.869	76.448	78.721
344	71.054	73.328	74.909	76.489	78.763
345	71.091	73.367	74.949	76.53	78.806
346	71.129	73.406	74.989	76.571	78.848
347	71.166	73.445	75.029	76.612	78.891
348	71.203	73.483	75.068	76.653	78.933
349	71.241	73.522	75.108	76.694	78.975
350	71.278	73.561	75.148	76.735	79.018
351	71.315	73.6	75.188	76.775	79.06
352	71.352	73.638	75.227	76.816	79.103
353	71.389	73.677	75.267	76.857	79.144
354	71.427	73.716	75.307	76.897	79.186
355	71.463	73.754	75.346	76.938	79.229
356	71.501	73.792	75.386	76.979	79.27
357	71.537	73.831	75.425	77.019	79.313
358	71.574	73.869	75.464	77.06	79.355
359	71.61	73.907	75.504	77.1	79.397
360	71.648	73.946	75.543	77.14	79.439
361	71.684	73.984	75.582	77.181	79.481
362	71.721	74.022	75.622	77.221	79.522
363	71.758	74.06	75.661	77.261	79.564
364	71.794	74.098	75.7	77.302	79.606
365	71.831	74.137	75.739	77.342	79.647
366	71.867	74.174	75.778	77.382	79.689
367	71.904	74.212	75.817	77.422	79.731
368	71.94	74.25	75.856	77.462	79.773
369	71.976	74.288	75.895	77.502	79.814
370	72.012	74.326	75.934	77.542	79.856
371	72.049	74.364	75.973	77.582	79.897
372	72.085	74.401	76.012	77.622	79.939
373	72.121	74.439	76.051	77.662	79.98
374	72.157	74.477	76.089	77.702	80.022
375	72.194	74.515	76.128	77.741	80.062
376	72.229	74.552	76.167	77.781	80.104
