0	49.884
1	50.06
2	50.236
3	50.412
4	50.588
5	50.764
6	50.939
7	51.115
8	51.291
9	51.467
10	51.643
11	51.819
12	51.994
13	52.17
14	52.346
15	52.498
16	52.649
17	52.799
18	52.948
19	53.097
20	53.244
21	53.391
22	53.536
23	53.681
24	53.824
25	53.966
26	54.108
27	54.249
28	54.388
29	54.527
30	54.665
31	54.801
32	54.937
33	55.071
34	55.205
35	55.337
36	55.469
37	55.599
38	55.729
39	55.857
40	55.984
41	56.11
42	56.236
43	56.36
44	56.483
45	56.606
46	56.727
47	56.847
48	56.967
49	57.085
50	57.203
51	57.319
52	57.435
53	57.55
54	57.664
55	57.777
56	57.889
57	58
58	58.111
59	58.221
60	58.33
61	58.438
62	58.546
63	58.654
64	58.76
65	58.866
66	58.972
67	59.077
68	59.181
69	59.284
70	59.387
71	59.489
72	59.591
73	59.692
74	59.792
75	59.892
76	59.991
77	60.089
78	60.187
79	60.284
80	60.381
81	60.477
82	60.572
83	60.667
84	60.761
85	60.854
86	60.947
87	61.039
88	61.13
89	61.221
90	61.312
91	61.401
92	61.49
93	61.579
94	61.667
95	61.754
96	61.841
97	61.927
98	62.013
99	62.098
100	62.183
101	62.267
102	62.35
103	62.433
104	62.515
105	62.597
106	62.678
107	62.758
108	62.838
109	62.918
110	62.997
111	63.075
112	63.153
113	63.231
114	63.308
115	63.384
116	63.46
117	63.535
118	63.61
119	63.684
120	63.758
121	63.831
122	63.904
123	63.977
124	64.048
125	64.12
126	64.191
127	64.261
128	64.331
129	64.401
130	64.47
131	64.538
132	64.607
133	64.674
134	64.742
135	64.809
136	64.876
137	64.942
138	65.007
139	65.073
140	65.138
141	65.203
142	65.267
143	65.331
144	65.395
145	65.458
146	65.521
147	65.583
148	65.646
149	65.708
150	65.769
151	65.83
152	65.891
153	65.952
154	66.012
155	66.072
156	66.132
157	66.191
158	66.25
159	66.309
160	66.367
161	66.426
162	66.484
163	66.541
164	66.599
165	66.656
166	66.713
167	66.769
168	66.825
169	66.882
170	66.937
171	66.993
172	67.048
173	67.104
174	67.158
175	67.213
176	67.268
177	67.322
178	67.376
179	67.43
180	67.484
181	67.537
182	67.59
183	67.644
184	67.696
185	67.749
186	67.802
187	67.854
188	67.906
189	67.958
190	68.01
191	68.062
192	68.113
193	68.165
194	68.216
195	68.267
196	68.318
197	68.369
198	68.419
199	68.47
200	68.52
201	68.57
202	68.62
203	68.67
204	68.72
205	68.769
206	68.819
207	68.868
208	68.917
209	68.966
210	69.015
211	69.064
212	69.113
213	69.162
214	69.21
215	69.258
216	69.307
217	69.355
218	69.403
219	69.451
220	69.499
221	69.547
222	69.595
223	69.642
224	69.69
225	69.737
226	69.784
227	69.832
228	69.879
229	69.926
230	69.973
231	70.02
232	70.067
233	70.113
234	70.16
235	70.206
236	70.253
237	70.299
238	70.346
239	70.392
240	70.438
241	70.484
242	70.53
243	70.576
244	70.622
245	70.668
246	70.714
247	70.76
248	70.806
249	70.851
250	70.897
251	70.942
252	70.988
253	71.033
254	71.078
255	71.124
256	71.169
257	71.214
258	71.259
259	71.304
260	71.349
261	71.394
262	71.439
263	71.483
264	71.528
265	71.573
266	71.617
267	71.662
268	71.706
269	71.75
270	71.795
271	71.839
272	71.883
273	71.927
274	71.971
275	72.015
276	72.059
277	72.103
278	72.147
279	72.191
280	72.235
281	72.278
282	72.322
283	72.366
284	72.409
285	72.452
286	72.496
287	72.539
288	72.582
289	72.625
290	72.668
291	72.712
292	72.754
293	72.797
294	72.84
295	72.883
296	72.926
297	72.968
298	73.011
299	73.054
300	73.096
301	73.138
302	73.181
303	73.223
304	73.265
305	73.308
306	73.35
307	73.392
308	73.434
309	73.476
310	73.518
311	73.559
312	73.601
313	73.643
314	73.685
315	73.726
316	73.768
317	73.809
318	73.851
319	73.892
320	73.933
321	73.975
322	74.016
323	74.057
324	74.098
325	74.139
326	74.18
327	74.221
328	74.262
329	74.303
330	74.343
331	74.384
332	74.425
333	74.465
334	74.506
335	74.546
336	74.587
337	74.627
338	74.668
339	74.708
340	74.748
341	74.788
342	74.829
343	74.869
344	74.909
345	74.949
346	74.989
347	75.029
348	75.068
349	75.108
350	75.148
351	75.188
352	75.227
353	75.267
354	75.307
355	75.346
356	75.386
357	75.425
358	75.464
359	75.504
360	75.543
361	75.582
362	75.622
363	75.661
364	75.7
365	75.739
366	75.778
367	75.817
368	75.856
369	75.895
370	75.934
371	75.973
372	76.012
373	76.051
374	76.089
375	76.128
376	76.167
377	76.205
378	76.244
379	76.282
380	76.321
381	76.359
382	76.398
383	76.436
384	76.474
385	76.512
386	76.551
387	76.589
388	76.627
389	76.665
390	76.703
391	76.741
392	76.779
393	76.817
394	76.855
395	76.893
396	76.93
397	76.968
398	77.006
399	77.044
400	77.081
401	77.119
402	77.156
403	77.194
404	77.231
405	77.269
406	77.306
407	77.343
408	77.381
409	77.418
410	77.455
411	77.492
412	77.53
413	77.567
414	77.604
415	77.641
416	77.678
417	77.715
418	77.751
419	77.788
420	77.825
421	77.862
422	77.899
423	77.935
424	77.972
425	78.009
426	78.045
427	78.082
428	78.118
429	78.155
430	78.191
431	78.228
432	78.264
433	78.3
434	78.336
435	78.373
436	78.409
437	78.445
438	78.481
439	78.517
440	78.553
441	78.589
442	78.625
443	78.661
444	78.697
445	78.733
446	78.769
447	78.805
448	78.841
449	78.876
450	78.912
451	78.948
452	78.984
453	79.019
454	79.055
455	79.09
456	79.126
457	79.161
458	79.197
459	79.232
460	79.268
461	79.303
462	79.338
463	79.374
464	79.409
465	79.444
466	79.479
467	79.515
468	79.55
469	79.585
470	79.62
471	79.655
472	79.69
473	79.725
474	79.76
475	79.795
476	79.83
477	79.864
478	79.899
479	79.934
480	79.969
481	80.004
482	80.038
483	80.073
484	80.108
485	80.142
486	80.177
487	80.211
488	80.246
489	80.28
490	80.315
491	80.349
492	80.384
493	80.418
494	80.452
495	80.487
496	80.521
497	80.555
498	80.59
499	80.624
500	80.658
501	80.692
502	80.726
503	80.76
504	80.794
505	80.828
506	80.862
507	80.896
508	80.93
509	80.964
510	80.998
511	81.032
512	81.066
513	81.099
514	81.133
515	81.167
516	81.2
517	81.234
518	81.268
519	81.301
520	81.335
521	81.368
522	81.402
523	81.435
524	81.469
525	81.502
526	81.536
527	81.569
528	81.602
529	81.636
530	81.669
531	81.702
532	81.735
533	81.769
534	81.802
535	81.835
536	81.868
537	81.901
538	81.934
539	81.967
540	82
541	82.033
542	82.066
543	82.099
544	82.132
545	82.164
546	82.197
547	82.23
548	82.263
549	82.296
550	82.328
551	82.361
552	82.394
553	82.426
554	82.459
555	82.491
556	82.524
557	82.556
558	82.589
559	82.621
560	82.654
561	82.686
562	82.718
563	82.751
564	82.783
565	82.815
566	82.847
567	82.88
568	82.912
569	82.944
570	82.976
571	83.008
572	83.04
573	83.072
574	83.104
575	83.136
576	83.168
577	83.2
578	83.232
579	83.264
580	83.296
581	83.327
582	83.359
583	83.391
584	83.423
585	83.454
586	83.486
587	83.518
588	83.549
589	83.581
590	83.612
591	83.644
592	83.675
593	83.707
594	83.738
595	83.77
596	83.801
597	83.833
598	83.864
599	83.895
600	83.927
601	83.958
602	83.989
603	84.021
604	84.052
605	84.083
606	84.114
607	84.145
608	84.176
609	84.207
610	84.239
611	84.27
612	84.301
613	84.332
614	84.363
615	84.394
616	84.425
617	84.455
618	84.486
619	84.517
620	84.548
621	84.579
622	84.61
623	84.64
624	84.671
625	84.702
626	84.732
627	84.763
628	84.794
629	84.824
630	84.855
631	84.886
632	84.916
633	84.947
634	84.977
635	85.008
636	85.038
637	85.068
638	85.099
639	85.129
640	85.159
641	85.19
642	85.22
643	85.25
644	85.281
645	85.311
646	85.341
647	85.371
648	85.401
649	85.431
650	85.462
651	85.492
652	85.522
653	85.552
654	85.582
655	85.612
656	85.642
657	85.672
658	85.702
659	85.731
660	85.761
661	85.791
662	85.821
663	85.851
664	85.881
665	85.91
666	85.94
667	85.97
668	86
669	86.029
670	86.059
671	86.089
672	86.118
673	86.148
674	86.177
675	86.207
676	86.236
677	86.266
678	86.295
679	86.325
680	86.354
681	86.384
682	86.413
683	86.443
684	86.472
685	86.501
686	86.531
687	86.56
688	86.589
689	86.618
690	86.648
691	86.677
692	86.706
693	86.735
694	86.765
695	86.794
696	86.823
697	86.852
698	86.881
699	86.91
700	86.939
701	86.968
702	86.997
703	87.026
704	87.055
705	87.084
706	87.113
707	87.142
708	87.171
709	87.2
710	87.229
711	87.258
712	87.286
713	87.315
714	87.344
715	87.373
716	87.401
717	87.43
718	87.459
719	87.488
720	87.516
721	87.545
722	87.574
723	87.602
724	87.631
725	87.659
726	87.688
727	87.716
728	87.745
729	87.773
730	87.802
731	87.13
732	87.159
733	87.187
734	87.216
735	87.244
736	87.272
737	87.301
738	87.329
739	87.357
740	87.385
741	87.414
742	87.442
743	87.47
744	87.498
745	87.526
746	87.555
747	87.583
748	87.611
749	87.639
750	87.667
751	87.695
752	87.723
753	87.751
754	87.779
755	87.807
756	87.835
757	87.863
758	87.89
759	87.918
760	87.946
761	87.974
762	88.002
763	88.029
764	88.057
765	88.085
766	88.112
767	88.14
768	88.168
769	88.195
770	88.223
771	88.25
772	88.278
773	88.305
774	88.333
775	88.36
776	88.388
777	88.415
778	88.443
779	88.47
780	88.497
781	88.525
782	88.552
783	88.579
784	88.606
785	88.634
786	88.661
787	88.688
788	88.715
789	88.742
790	88.769
791	88.796
792	88.823
793	88.85
794	88.878
795	88.904
796	88.931
797	88.958
798	88.985
799	89.012
800	89.039
801	89.066
802	89.093
803	89.12
804	89.146
805	89.173
806	89.2
807	89.227
808	89.253
809	89.28
810	89.307
811	89.333
812	89.36
813	89.386
814	89.413
815	89.44
816	89.466
817	89.493
818	89.519
819	89.546
820	89.572
821	89.598
822	89.625
823	89.651
824	89.677
825	89.704
826	89.73
827	89.756
828	89.783
829	89.809
830	89.835
831	89.861
832	89.887
833	89.913
834	89.94
835	89.966
836	89.992
837	90.018
838	90.044
839	90.07
840	90.096
841	90.122
842	90.148
843	90.174
844	90.199
845	90.225
846	90.251
847	90.277
848	90.303
849	90.328
850	90.354
851	90.38
852	90.406
853	90.431
854	90.457
855	90.483
856	90.508
857	90.534
858	90.559
859	90.585
860	90.61
861	90.636
862	90.661
863	90.687
864	90.712
865	90.738
866	90.763
867	90.788
868	90.814
869	90.839
870	90.864
871	90.889
872	90.915
873	90.94
874	90.965
875	90.99
876	91.015
877	91.04
878	91.066
879	91.091
880	91.116
881	91.141
882	91.166
883	91.191
884	91.216
885	91.241
886	91.265
887	91.29
888	91.315
889	91.34
890	91.365
891	91.39
892	91.414
893	91.439
894	91.464
895	91.489
896	91.513
897	91.538
898	91.563
899	91.587
900	91.612
901	91.636
902	91.661
903	91.686
904	91.71
905	91.735
906	91.759
907	91.783
908	91.808
909	91.832
910	91.857
911	91.881
912	91.905
913	91.93
914	91.954
915	91.978
916	92.003
917	92.027
918	92.051
919	92.075
920	92.099
921	92.124
922	92.148
923	92.172
924	92.196
